[2026-06-03 20:12:46,952] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-03 20:13:01,424] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=0
[2026-06-03 20:13:02,178] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=200
[2026-06-04 12:56:14,883] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-04 12:56:15,328] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-04 12:57:17,742] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:03:50,543] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:03:50,920] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:04:11,129] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:06:17,366] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:06:36,420] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:06:38,421] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:07:00,789] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:08:04,803] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:08:05,154] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:08:31,122] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:08:34,004] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:20:05,086] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:20:05,441] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:20:22,019] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:20:23,719] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:20:32,488] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:20:33,089] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:23:57,277] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:23:57,638] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:24:11,950] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:24:13,430] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:24:20,013] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:24:21,628] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:30:01,534] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:30:01,897] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:30:12,367] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:30:25,930] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:30:26,117] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:30:32,475] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:30:33,056] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:33:15,725] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:33:16,090] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:33:31,138] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:33:31,907] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:33:35,126] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:33:35,856] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:33:38,873] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:33:39,467] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:34:44,173] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:34:44,520] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:34:58,495] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:34:59,085] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:35:03,135] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:35:03,812] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:35:08,383] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:35:08,939] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-04 13:44:35,242] INFO in request_logger: POST | /auth/signup | IP=127.0.0.1 | STATUS=0
[2026-06-04 13:44:39,835] INFO in request_logger: POST | /auth/signup | IP=127.0.0.1 | STATUS=201
[2026-06-06 01:16:34,970] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-06 01:16:35,636] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-06 01:16:54,521] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=0
[2026-06-06 01:16:56,036] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=200
[2026-06-06 01:17:06,471] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-06 01:17:06,549] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-06 01:21:00,696] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-06 01:21:01,045] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-06 01:21:19,257] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=0
[2026-06-06 01:21:20,067] INFO in request_logger: POST | /predictions/predict | IP=127.0.0.1 | STATUS=200
[2026-06-06 01:21:37,074] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-06 01:21:38,668] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 12:25:13,631] INFO in request_logger: OPTIONS | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-15 12:25:13,640] INFO in request_logger: OPTIONS | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-15 12:25:14,169] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-15 12:25:17,239] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=400
[2026-06-15 12:25:52,397] INFO in request_logger: OPTIONS | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-15 12:25:52,399] INFO in request_logger: OPTIONS | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-15 12:25:52,412] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-15 12:25:54,033] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-15 12:39:51,902] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-15 12:39:54,278] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-15 12:40:39,072] INFO in request_logger: POST | /predictions/save | IP=127.0.0.1 | STATUS=0
[2026-06-15 12:40:41,211] INFO in request_logger: POST | /predictions/save | IP=127.0.0.1 | STATUS=201
[2026-06-15 13:01:04,388] INFO in request_logger: OPTIONS | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:01:04,404] INFO in request_logger: OPTIONS | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:01:04,748] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:01:10,617] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=500
[2026-06-15 13:01:32,796] INFO in request_logger: OPTIONS | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:01:32,801] INFO in request_logger: OPTIONS | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:01:32,813] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:01:38,251] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=500
[2026-06-15 13:08:36,861] INFO in request_logger: OPTIONS | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:08:36,863] INFO in request_logger: OPTIONS | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:08:37,317] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:08:39,943] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:09:04,030] INFO in request_logger: OPTIONS | /predictions/save | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:09:04,034] INFO in request_logger: OPTIONS | /predictions/save | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:09:04,048] INFO in request_logger: POST | /predictions/save | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:09:05,667] INFO in request_logger: POST | /predictions/save | IP=127.0.0.1 | STATUS=201
[2026-06-15 13:09:06,277] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:09:06,279] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:09:06,283] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:09:06,287] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:09:06,300] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:09:07,716] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:09:07,823] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:09:09,766] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:12:17,614] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:12:17,620] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:12:17,648] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:12:17,649] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:12:17,690] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:12:18,984] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:12:19,033] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:12:19,701] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:13:55,402] INFO in request_logger: OPTIONS | /predictions/save | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:13:55,412] INFO in request_logger: OPTIONS | /predictions/save | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:13:55,438] INFO in request_logger: POST | /predictions/save | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:13:57,622] INFO in request_logger: POST | /predictions/save | IP=127.0.0.1 | STATUS=201
[2026-06-15 13:13:58,323] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:13:58,333] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:13:58,344] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:13:58,347] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:13:58,362] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:13:59,884] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:13:59,983] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:14:02,536] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:14:31,095] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:14:31,098] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:14:31,105] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:14:31,107] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:14:31,126] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:14:33,666] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:14:33,778] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:14:35,201] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:14:59,402] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:14:59,404] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:14:59,417] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:15:05,111] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:18:03,463] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:18:03,473] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:18:03,498] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:18:05,901] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:18:16,696] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:18:16,697] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:18:16,713] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:18:17,971] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:18:27,207] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:18:27,208] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:18:27,217] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:18:28,786] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:19:09,592] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:19:09,593] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:19:09,602] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:19:11,190] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:23:58,725] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:23:58,736] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:23:58,764] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:24:00,001] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:24:09,488] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:24:09,489] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:24:09,498] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:24:10,238] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:24:27,332] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:24:27,333] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:24:27,347] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:24:28,053] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:24:30,543] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:24:32,104] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:24:38,794] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:24:38,796] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:24:38,812] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:24:39,474] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:25:05,436] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:25:05,446] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:25:05,476] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:25:08,160] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:26:20,865] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:26:20,875] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:26:20,880] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:26:20,882] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:26:20,907] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:26:21,827] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:26:21,907] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:26:23,734] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:28:56,358] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:28:56,400] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:28:56,447] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:28:57,962] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:31:30,461] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:31:30,476] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=401
[2026-06-15 13:31:40,642] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:31:42,158] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:31:56,301] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:31:57,672] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:50:23,448] INFO in request_logger: OPTIONS | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:50:23,475] INFO in request_logger: OPTIONS | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:50:23,825] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:50:25,150] INFO in request_logger: POST | /auth/login | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:50:28,827] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:50:28,833] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:50:28,835] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:50:28,839] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:50:28,863] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:50:30,297] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:50:30,395] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:50:33,035] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:52:36,090] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:52:36,118] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:52:36,149] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:52:39,013] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:56:03,336] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:56:03,378] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:56:03,430] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:56:04,694] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:56:13,493] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:56:13,494] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:56:13,506] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:56:15,513] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:57:05,880] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:57:05,909] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 13:57:05,949] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 13:57:07,706] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 14:03:55,092] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 14:03:55,101] INFO in request_logger: OPTIONS | /dashboard | IP=127.0.0.1 | STATUS=200
[2026-06-15 14:03:55,120] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=0
[2026-06-15 14:03:57,170] INFO in request_logger: GET | /dashboard | IP=127.0.0.1 | STATUS=200
